,date,open,high,low,close,volume
860,2023-09-19 11:15:00,181.59,181.59,181.4,181.46,173225
861,2023-09-19 11:20:00,181.46,181.56,181.46,181.5,199700
862,2023-09-19 11:25:00,181.49,181.71,181.49,181.7,200518
863,2023-09-19 11:30:00,181.7,181.76,181.62,181.75,193876
864,2023-09-19 11:35:00,181.74,181.81,181.73,181.74,146994
865,2023-09-19 11:40:00,181.74,181.75,181.56,181.65,177454
866,2023-09-19 11:45:00,181.65,181.66,181.57,181.64,1121159
867,2023-09-19 11:50:00,181.64,181.74,181.6,181.71,129619
868,2023-09-19 11:55:00,181.71,181.79,181.68,181.78,802452
869,2023-09-19 12:00:00,181.77,181.78,181.55,181.57,203137
870,2023-09-19 12:05:00,181.58,181.6,181.4,181.48,256018
871,2023-09-19 12:10:00,181.45,181.53,181.44,181.51,242874
872,2023-09-19 12:15:00,181.5,181.55,181.45,181.49,84222
873,2023-09-19 12:20:00,181.49,181.5,181.36,181.39,77526
874,2023-09-19 12:25:00,181.39,181.44,181.34,181.35,63196
875,2023-09-19 12:30:00,181.35,181.35,181.23,181.26,72883
876,2023-09-19 12:35:00,181.27,181.32,181.2,181.2,230778
877,2023-09-19 12:40:00,181.19,181.24,181.14,181.16,145292
878,2023-09-19 12:45:00,181.16,181.18,181.07,181.18,246386
879,2023-09-19 12:50:00,181.18,181.24,181.12,181.23,66323
880,2023-09-19 12:55:00,181.22,181.34,181.21,181.32,87400
881,2023-09-19 13:00:00,181.34,181.38,181.29,181.38,95006
882,2023-09-19 13:05:00,181.38,181.43,181.32,181.41,65502
883,2023-09-19 13:10:00,181.4,181.45,181.34,181.43,99904
884,2023-09-19 13:15:00,181.42,181.46,181.37,181.45,79253
885,2023-09-19 13:20:00,181.45,181.5,181.39,181.41,161887
886,2023-09-19 13:25:00,181.42,181.43,181.35,181.41,195125
887,2023-09-19 13:30:00,181.41,181.54,181.4,181.49,221275
888,2023-09-19 13:35:00,181.48,181.62,181.46,181.6,174482
889,2023-09-19 13:40:00,181.61,181.64,181.55,181.56,173936
890,2023-09-19 13:45:00,181.57,181.85,181.57,181.84,253461
891,2023-09-19 13:50:00,181.83,181.91,181.8,181.85,297784
892,2023-09-19 13:55:00,181.85,181.85,181.74,181.79,304764
893,2023-09-19 14:00:00,181.75,181.85,181.72,181.82,224475
894,2023-09-19 14:05:00,181.8,181.85,181.75,181.76,215482
895,2023-09-19 14:10:00,181.77,181.84,181.76,181.76,146329
896,2023-09-19 14:15:00,181.77,181.78,181.68,181.73,166069
897,2023-09-19 14:20:00,181.73,181.78,181.7,181.7,119286
898,2023-09-19 14:25:00,181.69,181.75,181.66,181.66,112297
899,2023-09-19 14:30:00,181.65,181.8,181.65,181.8,119977
900,2023-09-19 14:35:00,181.81,182.14,181.81,182.06,376310
901,2023-09-19 14:40:00,182.06,182.1,182.0,182.02,131402
902,2023-09-19 14:45:00,182.04,182.06,181.91,181.92,100808
903,2023-09-19 14:50:00,181.91,181.93,181.78,181.84,437456
904,2023-09-19 14:55:00,181.83,181.85,181.69,181.7,194386
905,2023-09-19 15:00:00,181.7,181.76,181.65,181.71,216805
906,2023-09-19 15:05:00,181.72,181.74,181.68,181.71,95706
907,2023-09-19 15:10:00,181.71,181.78,181.66,181.74,145943
908,2023-09-19 15:15:00,181.73,181.77,181.67,181.73,139922
909,2023-09-19 15:20:00,181.73,181.82,181.67,181.79,281057
910,2023-09-19 15:25:00,181.81,181.93,181.78,181.89,174706
911,2023-09-19 15:30:00,181.9,181.91,181.79,181.85,234618
912,2023-09-19 15:35:00,181.85,181.88,181.76,181.85,502621
913,2023-09-19 15:40:00,181.84,181.97,181.82,181.95,360276
914,2023-09-19 15:45:00,181.95,182.04,181.9,181.92,422630
915,2023-09-19 15:50:00,181.92,181.92,181.71,181.71,895003
916,2023-09-19 15:55:00,181.71,181.8,181.62,181.7,1612217
917,2023-09-20 09:30:00,182.4,182.82,182.23,182.77,802712
918,2023-09-20 09:35:00,182.79,183.03,182.41,183.03,494114
919,2023-09-20 09:40:00,183.02,183.21,182.76,183.14,593904
920,2023-09-20 09:45:00,183.14,183.34,183.13,183.31,524438
921,2023-09-20 09:50:00,183.28,183.38,183.23,183.24,174199
922,2023-09-20 09:55:00,183.23,183.42,183.21,183.3,353073
923,2023-09-20 10:00:00,183.3,183.51,183.22,183.38,228289
924,2023-09-20 10:05:00,183.39,183.4,183.16,183.22,195961
925,2023-09-20 10:10:00,183.22,183.22,182.82,182.91,297253
926,2023-09-20 10:15:00,182.91,183.2,182.88,183.1,240461
927,2023-09-20 10:20:00,183.11,183.18,182.99,183.0,124853
928,2023-09-20 10:25:00,183.0,183.09,182.9,182.93,149399
929,2023-09-20 10:30:00,182.94,183.03,182.86,183.02,105258
930,2023-09-20 10:35:00,183.01,183.01,182.75,182.76,153093
931,2023-09-20 10:40:00,182.77,182.79,182.67,182.74,114842
932,2023-09-20 10:45:00,182.74,182.83,182.65,182.68,190464
933,2023-09-20 10:50:00,182.67,182.72,182.65,182.66,88523
934,2023-09-20 10:55:00,182.68,182.77,182.61,182.71,165319
935,2023-09-20 11:00:00,182.75,182.84,182.66,182.69,93458
936,2023-09-20 11:05:00,182.68,182.85,182.65,182.84,3347827
937,2023-09-20 11:10:00,182.84,182.99,182.83,182.9,82352
938,2023-09-20 11:15:00,182.89,182.9,182.77,182.77,81947
939,2023-09-20 11:20:00,182.77,182.77,182.69,182.74,78552
940,2023-09-20 11:25:00,182.74,182.76,182.63,182.64,80706
941,2023-09-20 11:30:00,182.63,182.74,182.62,182.72,396719
942,2023-09-20 11:35:00,182.74,182.76,182.61,182.61,125600
943,2023-09-20 11:40:00,182.61,182.66,182.58,182.6,84613
944,2023-09-20 11:45:00,182.6,182.64,182.55,182.61,134692
945,2023-09-20 11:50:00,182.61,182.65,182.58,182.6,106745
946,2023-09-20 11:55:00,182.6,182.64,182.59,182.63,42198
947,2023-09-20 12:00:00,182.63,182.67,182.6,182.65,39125
948,2023-09-20 12:05:00,182.65,182.65,182.53,182.56,58913
949,2023-09-20 12:10:00,182.55,182.67,182.55,182.65,86981
950,2023-09-20 12:15:00,182.65,182.7,182.64,182.68,51357
951,2023-09-20 12:20:00,182.68,182.76,182.66,182.71,119594
952,2023-09-20 12:25:00,182.72,182.78,182.66,182.76,62915
953,2023-09-20 12:30:00,182.77,182.82,182.74,182.74,61838
954,2023-09-20 12:35:00,182.74,182.78,182.71,182.74,47106
955,2023-09-20 12:40:00,182.74,182.77,182.7,182.7,238185
956,2023-09-20 12:45:00,182.71,182.71,182.62,182.65,86040
957,2023-09-20 12:50:00,182.64,182.65,182.58,182.59,126953
958,2023-09-20 12:55:00,182.58,182.6,182.56,182.57,46906
959,2023-09-20 13:00:00,182.57,182.57,182.44,182.5,93945
960,2023-09-20 13:05:00,182.49,182.49,182.44,182.45,73965
961,2023-09-20 13:10:00,182.45,182.45,182.37,182.4,100517
962,2023-09-20 13:15:00,182.4,182.46,182.37,182.46,71158
963,2023-09-20 13:20:00,182.46,182.54,182.45,182.48,95837
964,2023-09-20 13:25:00,182.48,182.49,182.38,182.38,54016
965,2023-09-20 13:30:00,182.38,182.4,182.36,182.37,70742
966,2023-09-20 13:35:00,182.33,182.37,182.21,182.22,123713
967,2023-09-20 13:40:00,182.22,182.28,182.16,182.27,89446
968,2023-09-20 13:45:00,182.27,182.34,182.26,182.33,66352
969,2023-09-20 13:50:00,182.32,182.5,182.31,182.49,72512
970,2023-09-20 13:55:00,182.49,182.61,182.47,182.53,99309
971,2023-09-20 14:00:00,182.51,182.51,181.66,181.93,682384
972,2023-09-20 14:05:00,181.87,182.17,181.7,181.91,335640
973,2023-09-20 14:10:00,181.9,182.15,181.81,182.01,307045
974,2023-09-20 14:15:00,182.01,182.28,181.93,182.13,300896
975,2023-09-20 14:20:00,182.12,182.28,182.01,182.24,203016
976,2023-09-20 14:25:00,182.24,182.32,182.15,182.15,244169
977,2023-09-20 14:30:00,182.15,182.59,182.03,182.28,526010
978,2023-09-20 14:35:00,182.27,182.59,182.25,182.37,247653
979,2023-09-20 14:40:00,182.38,182.44,182.07,182.29,298976
980,2023-09-20 14:45:00,182.3,182.34,181.92,181.96,287441
981,2023-09-20 14:50:00,181.96,181.96,181.66,181.78,533737
982,2023-09-20 14:55:00,181.76,182.02,181.7,181.74,313209
983,2023-09-20 15:00:00,181.73,181.87,181.57,181.67,387787
984,2023-09-20 15:05:00,181.74,181.77,181.43,181.48,435854
985,2023-09-20 15:10:00,181.48,181.55,181.02,181.02,536178
986,2023-09-20 15:15:00,181.01,181.23,180.83,180.89,487977
987,2023-09-20 15:20:00,180.89,181.07,180.83,181.07,419151
988,2023-09-20 15:25:00,181.05,181.19,180.98,181.15,407881
989,2023-09-20 15:30:00,181.16,181.18,180.68,180.71,603228
990,2023-09-20 15:35:00,180.71,180.76,180.44,180.48,666523
991,2023-09-20 15:40:00,180.49,180.51,180.17,180.21,723371
992,2023-09-20 15:45:00,180.21,180.31,180.01,180.24,1571942
993,2023-09-20 15:50:00,180.24,180.32,180.08,180.09,2792389
994,2023-09-20 15:55:00,180.1,180.19,179.82,179.86,1434048
995,2023-09-21 09:30:00,178.5,178.52,177.91,178.23,1943225
996,2023-09-21 09:35:00,178.23,178.76,177.95,178.04,803525
997,2023-09-21 09:40:00,178.04,178.07,177.56,177.6,677387
998,2023-09-21 09:45:00,177.6,177.91,177.59,177.79,817704
999,2023-09-21 09:50:00,177.8,177.82,177.41,177.55,713195
1000,2023-09-21 09:55:00,177.54,177.54,177.34,177.4,553476
1001,2023-09-21 10:00:00,177.39,177.6,177.35,177.42,571466
1002,2023-09-21 10:05:00,177.42,177.92,177.4,177.92,685308
1003,2023-09-21 10:10:00,177.92,178.02,177.77,177.9,603569
1004,2023-09-21 10:15:00,177.9,178.32,177.9,178.24,878410
1005,2023-09-21 10:20:00,178.23,178.43,178.16,178.18,395801
1006,2023-09-21 10:25:00,178.17,178.2,177.98,178.04,485924
1007,2023-09-21 10:30:00,178.04,178.04,177.89,177.93,273151
1008,2023-09-21 10:35:00,177.93,178.19,177.9,178.18,797731
1009,2023-09-21 10:40:00,178.18,178.28,178.09,178.09,318876
1010,2023-09-21 10:45:00,178.09,178.11,177.99,178.04,191990
1011,2023-09-21 10:50:00,178.01,178.02,177.84,177.85,257935
1012,2023-09-21 10:55:00,177.85,177.87,177.67,177.73,227815
1013,2023-09-21 11:00:00,177.73,177.77,177.66,177.76,297818
1014,2023-09-21 11:05:00,177.77,177.95,177.75,177.76,291217
1015,2023-09-21 11:10:00,177.76,177.8,177.59,177.64,301313
1016,2023-09-21 11:15:00,177.63,177.68,177.56,177.59,370616
1017,2023-09-21 11:20:00,177.59,177.75,177.54,177.68,632700
1018,2023-09-21 11:25:00,177.67,177.71,177.61,177.64,189174
1019,2023-09-21 11:30:00,177.64,178.15,177.6,178.1,343567
1020,2023-09-21 11:35:00,178.09,178.14,177.92,177.99,268019
1021,2023-09-21 11:40:00,178.0,178.05,177.88,178.0,292733
1022,2023-09-21 11:45:00,177.99,178.19,177.99,178.16,313922
1023,2023-09-21 11:50:00,178.17,178.21,178.04,178.04,270724
1024,2023-09-21 11:55:00,178.05,178.19,177.98,178.05,250970
1025,2023-09-21 12:00:00,178.05,178.06,177.82,177.85,177727
1026,2023-09-21 12:05:00,177.85,177.93,177.79,177.86,309763
1027,2023-09-21 12:10:00,177.86,177.89,177.69,177.77,207375
1028,2023-09-21 12:15:00,177.77,177.89,177.72,177.88,137923
1029,2023-09-21 12:20:00,177.87,177.95,177.85,177.9,119849
1030,2023-09-21 12:25:00,177.88,177.92,177.8,177.9,88756
1031,2023-09-21 12:30:00,177.9,178.0,177.84,177.99,166543
1032,2023-09-21 12:35:00,177.99,177.99,177.75,177.76,248867
1033,2023-09-21 12:40:00,177.75,177.82,177.68,177.71,183446
1034,2023-09-21 12:45:00,177.73,177.87,177.7,177.86,164080
1035,2023-09-21 12:50:00,177.85,177.97,177.8,177.85,142860
1036,2023-09-21 12:55:00,177.85,177.85,177.79,177.8,387448
1037,2023-09-21 13:00:00,177.8,177.91,177.73,177.89,156159
1038,2023-09-21 13:05:00,177.88,178.05,177.85,177.97,84936
1039,2023-09-21 13:10:00,177.97,178.21,177.96,178.21,267150
1040,2023-09-21 13:15:00,178.2,178.39,178.2,178.31,629229
1041,2023-09-21 13:20:00,178.31,178.36,178.22,178.28,489785
1042,2023-09-21 13:25:00,178.34,178.43,178.33,178.34,190844
1043,2023-09-21 13:30:00,178.34,178.47,178.31,178.38,206713
1044,2023-09-21 13:35:00,178.38,178.51,178.37,178.37,288675
1045,2023-09-21 13:40:00,178.36,178.43,178.25,178.29,231889
1046,2023-09-21 13:45:00,178.28,178.32,178.24,178.28,246786
1047,2023-09-21 13:50:00,178.29,178.34,178.24,178.3,128139
1048,2023-09-21 13:55:00,178.3,178.32,178.2,178.27,157245
1049,2023-09-21 14:00:00,178.28,178.3,178.09,178.11,357908
1050,2023-09-21 14:05:00,178.1,178.23,178.1,178.14,370449
1051,2023-09-21 14:10:00,178.14,178.26,178.12,178.16,250642
1052,2023-09-21 14:15:00,178.16,178.16,178.08,178.1,646638
1053,2023-09-21 14:20:00,178.1,178.12,178.02,178.12,160503
1054,2023-09-21 14:25:00,178.12,178.13,177.91,177.94,486361
1055,2023-09-21 14:30:00,177.93,177.97,177.84,177.88,264384
1056,2023-09-21 14:35:00,177.89,178.09,177.86,178.0,395612
1057,2023-09-21 14:40:00,178.0,178.04,177.93,177.96,82405
1058,2023-09-21 14:45:00,177.96,177.98,177.89,177.91,102579
1059,2023-09-21 14:50:00,177.91,177.93,177.84,177.89,157659
1060,2023-09-21 14:55:00,177.89,177.92,177.8,177.81,113216
1061,2023-09-21 15:00:00,177.8,177.93,177.74,177.88,242493
1062,2023-09-21 15:05:00,177.88,177.9,177.79,177.84,228809
1063,2023-09-21 15:10:00,177.84,177.87,177.68,177.73,210720
1064,2023-09-21 15:15:00,177.72,177.72,177.58,177.65,409447
1065,2023-09-21 15:20:00,177.65,177.73,177.64,177.69,203906
1066,2023-09-21 15:25:00,177.68,177.71,177.51,177.58,319283
1067,2023-09-21 15:30:00,177.57,177.64,177.47,177.55,830300
1068,2023-09-21 15:35:00,177.55,177.68,177.53,177.58,480361
1069,2023-09-21 15:40:00,177.58,177.6,177.46,177.54,513796
1070,2023-09-21 15:45:00,177.53,177.61,177.47,177.47,387754
1071,2023-09-21 15:50:00,177.47,177.47,177.27,177.38,858961
1072,2023-09-21 15:55:00,177.38,177.4,177.08,177.1,1554817
1073,2023-09-22 09:30:00,177.77,178.37,177.52,178.07,1283047
1074,2023-09-22 09:35:00,178.07,178.29,177.94,178.07,547185
1075,2023-09-22 09:40:00,177.76,178.1,177.49,177.58,413433
1076,2023-09-22 09:45:00,177.59,177.79,177.47,177.63,488038
1077,2023-09-22 09:50:00,177.63,177.72,177.16,177.21,441215
1078,2023-09-22 09:55:00,177.23,177.49,177.16,177.48,368023
1079,2023-09-22 10:00:00,177.48,177.66,177.28,177.65,518241
1080,2023-09-22 10:05:00,177.65,177.89,177.58,177.72,485863
1081,2023-09-22 10:10:00,177.72,177.77,177.29,177.29,479306
1082,2023-09-22 10:15:00,177.3,177.38,177.19,177.37,352971
1083,2023-09-22 10:20:00,177.37,177.71,177.36,177.68,354403
1084,2023-09-22 10:25:00,177.69,177.7,177.54,177.66,235880
1085,2023-09-22 10:30:00,177.66,178.03,177.66,178.03,339425
1086,2023-09-22 10:35:00,178.03,178.04,177.81,177.84,243570
1087,2023-09-22 10:40:00,177.85,177.85,177.71,177.78,148372
1088,2023-09-22 10:45:00,177.8,177.87,177.76,177.8,107607
1089,2023-09-22 10:50:00,177.81,177.83,177.69,177.78,177574
1090,2023-09-22 10:55:00,177.78,177.94,177.76,177.92,515034
1091,2023-09-22 11:00:00,177.92,177.96,177.52,177.56,331402
1092,2023-09-22 11:05:00,177.63,177.68,177.46,177.46,150049
1093,2023-09-22 11:10:00,177.46,177.53,177.38,177.41,246917
1094,2023-09-22 11:15:00,177.41,177.49,177.34,177.38,182484
1095,2023-09-22 11:20:00,177.4,177.45,177.28,177.38,145789
1096,2023-09-22 11:25:00,177.38,177.58,177.35,177.55,194897
1097,2023-09-22 11:30:00,177.55,177.57,177.4,177.48,222193
1098,2023-09-22 11:35:00,177.49,177.71,177.49,177.71,322908
1099,2023-09-22 11:40:00,177.72,177.72,177.38,177.43,156878
1100,2023-09-22 11:45:00,177.42,177.54,177.42,177.5,77760
1101,2023-09-22 11:50:00,177.5,177.59,177.4,177.45,117186
1102,2023-09-22 11:55:00,177.45,177.46,177.25,177.26,137356
1103,2023-09-22 12:00:00,177.26,177.29,177.13,177.16,360484
1104,2023-09-22 12:05:00,177.16,177.26,177.11,177.16,134509
1105,2023-09-22 12:10:00,177.16,177.25,177.1,177.23,475285
1106,2023-09-22 12:15:00,177.22,177.43,177.21,177.43,172616
1107,2023-09-22 12:20:00,177.43,177.45,177.34,177.38,150258
1108,2023-09-22 12:25:00,177.38,177.39,177.29,177.35,157235
1109,2023-09-22 12:30:00,177.36,177.4,177.32,177.38,232726
1110,2023-09-22 12:35:00,177.4,177.6,177.36,177.59,95610
1111,2023-09-22 12:40:00,177.59,177.64,177.46,177.5,83700
1112,2023-09-22 12:45:00,177.5,177.51,177.37,177.41,100387
1113,2023-09-22 12:50:00,177.42,177.42,177.34,177.36,202876
1114,2023-09-22 12:55:00,177.35,177.45,177.35,177.37,82307
1115,2023-09-22 13:00:00,177.37,177.45,177.34,177.45,90803
1116,2023-09-22 13:05:00,177.46,177.52,177.41,177.44,71711
1117,2023-09-22 13:10:00,177.44,177.55,177.41,177.48,64938
1118,2023-09-22 13:15:00,177.5,177.54,177.41,177.44,70436
1119,2023-09-22 13:20:00,177.45,177.45,177.13,177.22,189336
1120,2023-09-22 13:25:00,177.22,177.24,177.12,177.2,235794
1121,2023-09-22 13:30:00,177.2,177.23,177.1,177.22,161605
1122,2023-09-22 13:35:00,177.21,177.31,176.99,177.09,280617
1123,2023-09-22 13:40:00,177.11,177.12,176.93,176.99,179101
1124,2023-09-22 13:45:00,176.98,177.03,176.91,176.99,259515
1125,2023-09-22 13:50:00,177.0,177.11,176.98,177.04,196283
1126,2023-09-22 13:55:00,177.04,177.11,177.0,177.04,366163
1127,2023-09-22 14:00:00,177.04,177.09,176.95,177.01,112891
1128,2023-09-22 14:05:00,177.01,177.07,176.95,176.98,95397
1129,2023-09-22 14:10:00,176.98,176.98,176.73,176.79,314269
1130,2023-09-22 14:15:00,176.78,176.82,176.6,176.64,233589
1131,2023-09-22 14:20:00,176.65,176.81,176.65,176.78,218399
1132,2023-09-22 14:25:00,176.78,176.9,176.74,176.75,202391
1133,2023-09-22 14:30:00,176.74,176.82,176.68,176.8,129620
1134,2023-09-22 14:35:00,176.8,176.85,176.71,176.75,77686
1135,2023-09-22 14:40:00,176.75,176.78,176.67,176.68,142937
1136,2023-09-22 14:45:00,176.68,176.88,176.67,176.88,139095
1137,2023-09-22 14:50:00,176.85,176.88,176.77,176.84,122201
1138,2023-09-22 14:55:00,176.83,176.91,176.79,176.89,301116
1139,2023-09-22 15:00:00,176.88,177.17,176.85,177.08,276126
1140,2023-09-22 15:05:00,177.07,177.46,177.05,177.45,247384
1141,2023-09-22 15:10:00,177.43,177.47,177.38,177.45,280476
1142,2023-09-22 15:15:00,177.44,177.54,177.44,177.51,345818
1143,2023-09-22 15:20:00,177.51,177.66,177.42,177.55,260712
1144,2023-09-22 15:25:00,177.55,177.57,177.43,177.44,361524
1145,2023-09-22 15:30:00,177.44,177.53,177.26,177.27,313507
1146,2023-09-22 15:35:00,177.27,177.29,177.2,177.24,269593
1147,2023-09-22 15:40:00,177.24,177.26,176.96,176.98,282482
1148,2023-09-22 15:45:00,176.98,177.07,176.83,176.91,559939
1149,2023-09-22 15:50:00,176.9,176.91,176.62,176.64,591319
1150,2023-09-22 15:55:00,176.64,176.79,176.56,176.63,1487778
1151,2023-09-25 09:30:00,175.69,175.99,175.54,175.76,1298670
1152,2023-09-25 09:35:00,175.77,176.12,175.71,176.09,649783
1153,2023-09-25 09:40:00,176.09,176.65,176.09,176.6,615588
1154,2023-09-25 09:45:00,176.61,176.76,176.49,176.7,342956
1155,2023-09-25 09:50:00,176.72,177.15,176.7,177.04,492407
1156,2023-09-25 09:55:00,177.05,177.26,176.98,177.21,295401
1157,2023-09-25 10:00:00,177.21,177.29,176.8,176.9,347188
1158,2023-09-25 10:05:00,176.9,176.97,176.62,176.72,267798
1159,2023-09-25 10:10:00,176.72,176.9,176.65,176.77,246964
1160,2023-09-25 10:15:00,176.78,176.89,176.56,176.65,216414
1161,2023-09-25 10:20:00,176.65,176.79,176.54,176.54,197590
1162,2023-09-25 10:25:00,176.54,176.6,176.3,176.54,212333
1163,2023-09-25 10:30:00,176.54,176.74,176.43,176.71,292291
1164,2023-09-25 10:35:00,176.71,176.82,176.64,176.73,348163
1165,2023-09-25 10:40:00,176.72,176.72,176.5,176.55,183372
1166,2023-09-25 10:45:00,176.54,176.65,176.51,176.56,143793
1167,2023-09-25 10:50:00,176.43,176.57,176.37,176.37,204497
1168,2023-09-25 10:55:00,176.36,176.46,176.32,176.39,129483
1169,2023-09-25 11:00:00,176.39,176.63,176.38,176.62,148624
1170,2023-09-25 11:05:00,176.67,176.98,176.61,176.94,277053
1171,2023-09-25 11:10:00,176.95,177.04,176.88,177.0,308836
1172,2023-09-25 11:15:00,177.01,177.42,177.01,177.41,760665
1173,2023-09-25 11:20:00,177.42,177.45,177.26,177.38,269156
1174,2023-09-25 11:25:00,177.38,177.41,177.11,177.12,222476
1175,2023-09-25 11:30:00,177.13,177.28,177.13,177.23,146095
1176,2023-09-25 11:35:00,177.24,177.28,177.12,177.12,105707
1177,2023-09-25 11:40:00,177.11,177.42,177.08,177.37,240994
1178,2023-09-25 11:45:00,177.37,177.47,177.29,177.32,116459
1179,2023-09-25 11:50:00,177.32,177.51,177.32,177.49,161640
1180,2023-09-25 11:55:00,177.5,177.57,177.33,177.38,201823
1181,2023-09-25 12:00:00,177.39,177.44,177.26,177.31,170775
1182,2023-09-25 12:05:00,177.31,177.38,177.3,177.33,49889
1183,2023-09-25 12:10:00,177.32,177.46,177.31,177.44,87279
1184,2023-09-25 12:15:00,177.44,177.74,177.43,177.74,278164
1185,2023-09-25 12:20:00,177.74,177.79,177.64,177.79,142489
1186,2023-09-25 12:25:00,177.79,177.84,177.74,177.8,239417
1187,2023-09-25 12:30:00,177.8,177.86,177.74,177.74,109214
1188,2023-09-25 12:35:00,177.73,177.78,177.64,177.66,98002
1189,2023-09-25 12:40:00,177.65,177.8,177.64,177.72,103461
1190,2023-09-25 12:45:00,177.72,177.82,177.7,177.76,134035
1191,2023-09-25 12:50:00,177.75,177.75,177.46,177.65,392641
1192,2023-09-25 12:55:00,177.65,177.65,177.52,177.63,140370
1193,2023-09-25 13:00:00,177.63,177.65,177.46,177.51,147395
1194,2023-09-25 13:05:00,177.5,177.73,177.48,177.7,166812
1195,2023-09-25 13:10:00,177.71,177.85,177.68,177.81,158929
1196,2023-09-25 13:15:00,177.82,177.84,177.73,177.74,171632
1197,2023-09-25 13:20:00,177.74,177.77,177.49,177.52,186349
1198,2023-09-25 13:25:00,177.52,177.52,177.24,177.4,291562
1199,2023-09-25 13:30:00,177.4,177.54,177.33,177.53,208656
1200,2023-09-25 13:35:00,177.52,177.62,177.49,177.62,315821
1201,2023-09-25 13:40:00,177.61,177.62,177.45,177.47,113096
1202,2023-09-25 13:45:00,177.47,177.55,177.4,177.55,122511
1203,2023-09-25 13:50:00,177.54,177.61,177.47,177.53,259660
1204,2023-09-25 13:55:00,177.52,177.6,177.51,177.59,200148
1205,2023-09-25 14:00:00,177.59,177.7,177.58,177.68,276014
1206,2023-09-25 14:05:00,177.68,177.7,177.52,177.52,287451
1207,2023-09-25 14:10:00,177.51,177.62,177.49,177.51,81773
1208,2023-09-25 14:15:00,177.51,177.56,177.41,177.49,102607
1209,2023-09-25 14:20:00,177.51,177.53,177.34,177.34,117525
1210,2023-09-25 14:25:00,177.35,177.48,177.33,177.4,108770
1211,2023-09-25 14:30:00,177.39,177.49,177.37,177.45,358539
1212,2023-09-25 14:35:00,177.45,177.63,177.44,177.5,149209
1213,2023-09-25 14:40:00,177.5,177.56,177.29,177.3,415881
1214,2023-09-25 14:45:00,177.3,177.43,177.29,177.36,136255
1215,2023-09-25 14:50:00,177.35,177.38,177.27,177.29,143023
1216,2023-09-25 14:55:00,177.3,177.31,177.14,177.19,513801
1217,2023-09-25 15:00:00,177.2,177.23,176.88,176.96,257312
1218,2023-09-25 15:05:00,176.95,176.98,176.9,176.93,174435
1219,2023-09-25 15:10:00,176.92,177.15,176.91,177.15,235779
1220,2023-09-25 15:15:00,177.14,177.41,177.13,177.35,552032
1221,2023-09-25 15:20:00,177.34,177.4,177.2,177.22,185856
1222,2023-09-25 15:25:00,177.2,177.27,177.09,177.27,197590
1223,2023-09-25 15:30:00,177.26,177.33,177.18,177.23,222283
1224,2023-09-25 15:35:00,177.24,177.3,177.17,177.3,248863
1225,2023-09-25 15:40:00,177.3,177.32,177.23,177.24,265240
1226,2023-09-25 15:45:00,177.24,177.41,177.24,177.37,405452
1227,2023-09-25 15:50:00,177.37,177.47,177.1,177.12,634376
1228,2023-09-25 15:55:00,177.12,177.55,177.09,177.49,1693525
1229,2023-09-26 09:30:00,175.5,176.29,175.37,176.18,1310069
1230,2023-09-26 09:35:00,176.19,176.49,176.09,176.46,572905
1231,2023-09-26 09:40:00,176.47,176.99,176.43,176.97,710040
1232,2023-09-26 09:45:00,176.96,177.02,176.61,176.73,749990
1233,2023-09-26 09:50:00,176.72,176.72,176.17,176.37,607717
1234,2023-09-26 09:55:00,176.37,176.42,176.18,176.39,288011
1235,2023-09-26 10:00:00,176.4,176.58,176.02,176.11,576823
1236,2023-09-26 10:05:00,176.1,176.38,176.01,176.16,626548
1237,2023-09-26 10:10:00,176.2,176.23,175.78,175.81,302651
1238,2023-09-26 10:15:00,175.82,175.83,175.6,175.73,714322
1239,2023-09-26 10:20:00,175.73,175.95,175.63,175.93,442238
1240,2023-09-26 10:25:00,175.93,176.31,175.81,176.29,352744
1241,2023-09-26 10:30:00,176.28,176.29,176.01,176.01,333952
1242,2023-09-26 10:35:00,176.01,176.04,175.85,175.95,297176
1243,2023-09-26 10:40:00,175.94,176.31,175.93,176.31,275281
1244,2023-09-26 10:45:00,176.29,176.4,176.09,176.12,669115
1245,2023-09-26 10:50:00,176.12,176.14,176.0,176.04,210183
1246,2023-09-26 10:55:00,176.04,176.17,176.0,176.17,317642
1247,2023-09-26 11:00:00,176.16,176.28,176.1,176.12,275582
1248,2023-09-26 11:05:00,176.11,176.14,175.87,175.98,328260
1249,2023-09-26 11:10:00,175.98,175.99,175.86,175.92,165766
1250,2023-09-26 11:15:00,175.91,175.95,175.83,175.88,130956
1251,2023-09-26 11:20:00,175.87,175.88,175.66,175.66,160748
1252,2023-09-26 11:25:00,175.66,175.71,175.51,175.52,172309
1253,2023-09-26 11:30:00,175.5,175.61,175.39,175.59,313876
1254,2023-09-26 11:35:00,175.59,175.64,175.52,175.6,134201
1255,2023-09-26 11:40:00,175.6,175.71,175.52,175.61,233635
1256,2023-09-26 11:45:00,175.61,175.67,175.42,175.48,220278
1257,2023-09-26 11:50:00,175.49,175.61,175.43,175.54,317191
1258,2023-09-26 11:55:00,175.53,175.65,175.48,175.58,1434791
1259,2023-09-26 12:00:00,175.59,175.66,175.43,175.48,121799
1260,2023-09-26 12:05:00,175.48,175.66,175.43,175.66,150601
1261,2023-09-26 12:10:00,175.65,175.74,175.6,175.61,230156
1262,2023-09-26 12:15:00,175.61,175.67,175.51,175.53,225364
